Date_pre,Date_post,Site,Treatment,Color,Number,Species,Length_pre,Width_pre,Height_pre,Weight_pre,Notes_pre,POST_DEAD_ALIVE,Length_post,Width_post,Height_post,Weight_post,Genetics_Weight,Dry_Weight_plate,Dry_weight_final,Dry_weight_shell,RFTM_date,RFTM_score,peacrabs,Notes_post,LiveMM
6/1/17,,WW,LH,B,4,CV,19.5,15.6,5.2,,,,40.92,42.62,15.19,15.1,W,1.265,1.4667,11.0125,,,,,2
6/1/17,,WW,LH,B,10,CV,22,18.5,6.6,,,,40.15,33.37,14.44,13.17,G,,,,9/19-9/25,0,,,2
6/1/17,,WW,LH,B,11,GD,118.2,47.8,35.45,,,,118.96,47.96,35.32,96.99,G,,,,,CANTREAD,1,1 MYICOLA SP. ,2
6/1/17,,WW,LH,B,12,MM,16.95,15,8.4,,,,17.48,15.36,9.07,1.64,W,1.292,1.314,.4983 (HALF SHELL),,,,,2
6/1/17,,WW,LH,B,14,CV,18.2,13.7,4.6,,,DEAD,,,,,,,,,,,,,2
6/1/17,,WW,LH,B,15,MM,17.6,15.55,9.2,,,PREDATION,,,,,,,,,,,,,2
6/1/17,,WW,LH,B,17,GD,112,45.1,31,,,DEAD,113.01,41.14,,,,,,,,,,,2
6/1/17,,WW,LH,P,1,CV,20.7,15.3,5.5,1.04,,,23.1,5.26,6.1,1.12,G,,,,9/19-9/27,0.5,1,,1
6/1/17,,WW,LH,P,4,MM,16.1,14.5,8,1.18,,PREDATION,,,,,,,,,,,,,1
6/1/17,,WW,LH,P,2,GD,102,41,33.6,80.47,,,101.2,42.34,36.04,80.87,W,1.2891,2.1802,MISSING,,,,,1
6/1/17,,WW,LH,P,7,GD,90,37.35,30.5,62.68,,DEAD,,,,,,,,,,,,,1
6/1/17,,WW,LH,P,17,CV,20,14.8,5.9,0.98,,,52.64,27.75,14.38,54.15,G,,,,9/19-9/27,0,,,1
6/1/17,,WW,LH,P,11,MM,22.5,19.6,10.8,3,,MISSING,,,,,,,,,,,,,1
6/1/17,,WW,LH,P,14,GD,112.7,43.8,35.6,96.75,,,114.66,445.5,35.25,59.19,G,,,,9/19-9/27,0,,,1
6/1/17,,WW,LH,P,16,CV,20.9,15.5,5.7,0.98,,,37.1,25.48,13.42,8.62,W,1.28,1.4594,5.5052,,,,,1
6/1/17,,WW,LH,P,18,MM,18.75,15.5,9.2,1.67,,,18.24,15.45,9.53,1.77,W,1.2596,1.3006,0.9,,,,,1
6/1/17,,WW,LH,R,2,MM,22.45,19.5,11.8,3.18,,,16.91,15.25,9.94,1.76,G,,,,9/19-9/27,0,,,1
6/1/17,,WW,LH,R,3,CV,22.6,16.5,6.4,1.06,,,39.62,26.1,9.39,5.77,G,,,,9/19-9/27,0,,,1
6/1/17,,WW,LH,R,4,GD,118.25,41.4,33.7,87.84,,DEAD,110.45,40.41,,,W,,,,,,,,1
6/1/17,,WW,LH,R,7,MM,26.4,14.4,7.9,1.12,,PREDATION,,,,,,,,,,,,,1
6/1/17,,WW,LH,R,9,CV,19,16.5,6.4,0.82,,DEAD,17.79,16.33,,,,,,,,,,,1
6/1/17,,WW,LH,R,10,GD,114.6,43.6,32,90.6,,,116.6,42.3,32.77,86.5,G,,,,9/19-9/27,0,,,1
6/1/17,,WW,LH,R,15,GD,109.9,42,34.5,88.15,,,110.68,44.33,35.02,80.17,G,,,,,CANTREAD,,,1
6/1/17,,WW,LH,R,16,MM,15.1,13.4,8.2,1.01,,PREDATION,,,,,,,,,,,,,1
6/1/17,,WW,LH,R,18,CV,23.4,16.05,6.8,1.08,,,43.23,27.3,20.25,12.46,W,1.2915,1.4668,8.3426,,,,,1
6/1/17,,WW,LH,Y,1,CV,27,16,9.35,1.49,,,36.32,34.93,17.83,13.86,W,1.2544,1.476,9.2225,,,1,,1
6/1/17,,WW,LH,Y,4,MM,15.4,13.8,8.1,1.1,,PREDATION,,,,,,,,,,,,,1
6/1/17,,WW,LH,Y,6,GD,99.4,41,32.2,75.06,,,103.79,40.89,32.36,54.54,W,1.2976,2.4057,36.7929,,,,,1
6/1/17,,WW,LH,Y,8,MM,15.9,14.45,18,1.16,,PREDATION,,,,,,,,,,,,,1
6/1/17,,WW,LH,Y,9,CV,20.2,17.25,6,0.96,,,34.6,40.01,13.07,9.64,G,,,,9/19-9/27,0,,,1
6/1/17,,WW,LH,Y,7,GD,103.4,40.6,34,84.7,,,104.43,41.54,35.99,87.54,G,,,,9/19-9/27,0.5,,,1
6/1/17,,WW,LH,Y,13,GD,101.4,39.8,28.6,57.38,,,101.87,39.29,28.41,54.73,W,1.282,2.2058,24.4601,,,,,1
6/1/17,,WW,LH,Y,15,MM,16.2,14.5,18.7,1.29,,,16.5,15.21,9.28,1.7,G,,,,9/19-9/27,0,,,1
6/1/17,,WW,LH,Y,18,CV,18.9,14.2,5.7,0.63,,DEAD,17.56,14.7,,,G,,,,,,,,1
6/1/17,,WW,LL,B,1,CV,20.7,17.6,6.2,1.14,,DEAD,,,,,,,,,,,,,0
6/1/17,,WW,LL,B,3,CV,22.4,16.6,5.7,0.83,,MISSING,,,,,,,,,,,1,,0
6/1/17,,WW,LL,B,5,CV,21,18,5.85,1,,,28.06,25.45,10.73,3.51,W,1.2486,1.2863,2.002,,,,,0
6/1/17,,WW,LL,B,9,CV,18.45,15.4,4.95,0.67,,DEAD,,,,,,,,,,,,,0
6/1/17,,WW,LL,B,10,CV,18.7,16.7,5.2,0.76,,,19.58,15.73,4.92,0.97,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,LL,B,11,CV,21.45,14,5.9,1.04,,,34.35,23.58,12.08,4.96,W,1.2725,1.3374,3.3774,,,1,,0
6/1/17,,WW,LL,B,13,CV,19.2,18.3,6.35,0.93,,,25.74,23.22,11.35,3.03,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,LL,B,14,CV,20.1,15.8,6.2,0.98,,DEAD,20.62,15.74,,,,,,,,,,,0
6/1/17,,WW,LL,B,16,CV,20.5,17.5,6.5,1.01,,DEAD,18.94,19.6,,,G,,,,,,,,0
6/1/17,,WW,LL,P,2,CV,24.6,18.1,6.85,1.31,,,72.16,33.42,16.51,21.82,G,,,,9/19-9/27,0,1,,0
6/1/17,,WW,LL,P,5,CV,20.6,14.85,6.6,1.14,,,50.45,20.85,13.72,7.82,W,1.2824,1.373,3.3836 (1/2 SHELL),,,1,,0
6/1/17,,WW,LL,P,6,CV,23.75,16.85,6.8,1.28,,,31.32,20.6,10.06,3.35,G,,,,9/19-9/27,1,,,0
6/1/17,,WW,LL,P,8,CV,21.55,14.4,5.8,0.82,,,37.64,22.06,13.2,7.52,W,1.2584,1.4256,4.8653,,,,,0
6/1/17,,WW,LL,P,10,CV,16.75,15,6.35,0.79,,,42.88,29.27,12.78,9.94,G,,,,9/19-9/29,4,,,0
6/1/17,,WW,LL,P,11,CV,20.2,17.2,5.7,0.91,,,21.12,16.59,5.66,0.94,W,1.2725,1.2858,0.7354,,,,,0
6/1/17,,WW,LL,P,14,CV,19,14.45,6.2,0.97,,,46.17,28.19,18.81,13.75,G,,,,9/14-9/24,0,,,0
6/1/17,,WW,LL,P,15,CV,18,14.5,5.7,0.71,,DEAD,18.37,15.23,,,W,,,,,,,,0
6/1/17,,WW,LL,P,17,CV,16.35,12,5.4,0.51,,,16.72,13.22,4.91,0.56,W,1.2951,1.3052,0.4077,,,,DRY WEIGHT COULD BE RED,0
6/1/17,,WW,LL,R,1,CV,18.35,13.5,13.5,0.59,,,35.57,23.43,8.72,4.7,G,,,,9/19-9/25,0,,,0
6/1/17,,WW,LL,R,3,CV,18.5,15.2,5.2,0.84,,,29.45,27.86,12.63,6.28,W,1.2789,1.3719,4.488,,,,,0
6/1/17,,WW,LL,R,6,CV,22.4,17.4,17.4,1.04,,,65.8,38.86,15.94,23.16,G,,,,9/19-9/27,0.5,,,0
6/1/17,,WW,LL,R,8,CV,20.8,17.55,17.55,1.35,,DEAD,,,,,,,,,,,,,0
6/1/17,,WW,LL,R,9,CV,18.4,15.6,15.6,0.68,,,35.54,29.19,16.62,8.33,W,1.2611,1.36,5.5209,,,1,,0
6/1/17,,WW,LL,R,12,CV,19.3,14.5,14.5,0.83,,,51.52,40.28,16.03,16.22,G,,,,9/19-9/27,0.5,1,,0
6/1/17,,WW,LL,R,13,CV,16.6,13.45,13.45,0.54,,DEAD,17.14,12.81,,,,,,,,,,,0
6/1/17,,WW,LL,R,16,CV,20.2,15.9,15.9,0.98,,DEAD,,,,,,,,,,,,,0
6/1/17,,WW,LL,R,17,CV,18.85,12.8,12.8,0.68,,,38.98,25.39,9.11,7.07,W,1.2791,1.4074,5.0014,,,,,0
6/1/17,,WW,LL,Y,1,CV,22.3,18.4,7.1,1.02,,DEAD,18.83,16.03,,,,,,,,,,,0
6/1/17,,WW,LL,Y,2,CV,17.25,12.8,4.6,0.56,,,24.51,19.09,10.04,3.64,G,,,,9/19-9/24,0.5,,,0
6/1/17,,WW,LL,Y,6,CV,21.5,14.3,5.5,0.89,,,35.9,35.71,10.98,9.06,W,1.2806,1.4204,6.8765,,,1,,0
6/1/17,,WW,LL,Y,7,CV,15.1,16.2,5.2,0.82,,,40.84,24.01,11.59,8.58,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,LL,Y,8,CV,23.1,16.3,8.4,1.07,,,68.43,31.03,23.17,28.7,W,1.3018,1.7469,18.0086,,,,,0
6/1/17,,WW,LL,Y,12,CV,22.2,17.75,5.4,1.05,,DEAD,25.39,13.58,,,,,,,,,,,0
6/1/17,,WW,LL,Y,14,CV,20,17.2,7.7,1.11,,,41.66,27.52,14.28,7.12,G,,,,9/19-9/27,0,,,0
6/1/17,,WW,LL,Y,16,CV,22,16.5,6.4,0.93,,,28.81,24.33,15.48,7.69,W,1.28,0.4506,5.3484,,,,,0
6/1/17,,WW,LL,Y,18,CV,21.9,20.2,6,1.2,,,26.67,16.34,10.91,2.28,G,,,,,,,,0
,,WW,VHL,B,1,CV,,,,,,,50.65,33.27,14.96,11.64,W,1.2785,1.4593,7.6031,,,,,0
,,WW,VHL,B,2,CV,,,,,,,46.6,30.69,14.12,11.12,G,,,,9/19-9/27,0,1,,0
,,WW,VHL,B,3,CV,,,,,,,30.12,27.5,24.13,9.67,G,,,,9/19-9/27,0,,,0
,,WW,VHL,B,4,CV,,,,,,,44.5,32.73,18.64,11.14,W,1.2704,1.4233,6.1511,,,,,0
,,WW,VHL,B,5,CV,,,,,,,55.44,38.19,15.19,13.9,G,,,,9/19-9/27,0,,,0
,,WW,VHL,B,6,CV,,,,,,,38.35,30.4,13.98,6.26,W,1.2814,1.3575,4.5504,,,1,,0
,,WW,VHL,B,7,CV,,,,,,,54.22,33.58,14.73,13.43,G,,,,9/19-9/27,0,,,0
,,WW,VHL,B,8,CV,,,,,,,42.63,32.98,10.46,9.53,G,,,,9/19-9/27,0,,,0
,,WW,VHL,B,9,CV,,,,,,,37.4,45.21,17.7,9.96,W,1.2723,1.4223,7.079,,,,,0
,,WW,VHL,B,10,CV,,,,,,,40.85,33.89,11.87,7.42,G,,,,9/19-9/27,0,,,0
,,WW,VHL,B,11,CV,,,,,,,58.68,30.54,16.19,14.23,W,1.2857,1.4425,6.4284,9/19-9/27,0,,1/2 SHELL,0
,,WW,VHL,B,12,CV,,,,,,,37.28,23.04,11.8,4.08,W,1.2799,1.3462,2.6664,,,,,0
,,WW,VHL,B,13,CV,,,,,,,50.75,52.82,15.54,15.9,W,1.2878,1.5027,12.4906,,,,,0
,,WW,VHL,B,14,CV,,,,,,,54.47,42.74,13.37,17.35,G,,,,9/19-9/27,0,,,0
,,WW,VHL,B,15,CV,,,,,,,23.17,26.61,12.03,5.18,W,1.2929,1.415,3.4266,,,,,0
,,WW,VHL,B,16,CV,,,,,,,66.18,30.67,19.85,17.49,G,,,,9/19-9/27,0,,,0
,,WW,VHL,B,17,CV,,,,,,DEAD,40.37,22.44,,,,,,,,,,,0
,,WW,VHL,B,18,CV,,,,,,,48.16,27.03,14.61,10.81,G,,,,9/19-9/27,1,1,,0
,,WW,VHL,P,1,CV,,,,,,,42.71,32.29,11.6,8.67,W,1.2943,1.4213,5.8585,,,,,0
,,WW,VHL,P,2,CV,,,,,,DEAD,18.85,15.93,,,,,,,,,,,0
,,WW,VHL,P,3,CV,,,,,,,30.24,23.9,10.39,3.79,W,1.2874,1.3633,2.7053,,,1,,0
,,WW,VHL,P,4,CV,,,,,,,26.31,25.55,9.89,3.42,G,,,,9/19-9/27,NA,,,0
,,WW,VHL,P,5,CV,,,,,,,50.3,33.59,15.9,13.95,G,,,,9/19-9/27,0,,,0
,,WW,VHL,P,6,CV,,,,,,DEAD,21.56,15.48,,,,,,,,,,,0
,,WW,VHL,P,7,CV,,,,,,,39.78,31.3,12.08,9.58,W,1.2896,1.4607,6.6133,,,,,0
,,WW,VHL,P,8,CV,,,,,,,32.59,22.02,14.43,5.42,G,,,,9/19-9/27,0,,,0
,,WW,VHL,P,9,CV,,,,,,,34.95,29.54,11.75,6.81,G,,,,9/19-9/27,0,,,0
,,WW,VHL,P,10,CV,,,,,,,31.14,31.21,11.88,5.56,G,,,,9/19-9/27,0,,,0
,,WW,VHL,P,11,CV,,,,,,,48.68,28.87,13.01,10.73,W,1.2859,1.5044,7.7822,,,,,0
,,WW,VHL,P,12,CV,,,,,,,37.65,26.8,12.51,6.13,W,1.2795,1.4619,4.7641,,,,,0
,,WW,VHL,P,13,CV,,,,,,,41.5,34.01,12.62,10.84,G,,,,9/19-9/27,0,,,0
,,WW,VHL,P,14,CV,,,,,,,56.66,30.75,13.57,12.2,G,,,,9/19-9/27,0,,,0
,,WW,VHL,P,15,CV,,,,,,,41.13,25.6,22.75,9.21,W,1.2705,1.4033,6.2469,,,,,0
,,WW,VHL,P,16,CV,,,,,,DEAD,23.35,18.53,,,,,,,,,,,0
,,WW,VHL,P,17,CV,,,,,,,60.85,37.35,,,W,1.2879,1.5705,11.6889,,,,,0
,,WW,VHL,P,18,CV,,,,,,,38.69,25.5,10.3,5.28,G,,,,9/19-9/27,0,2,,0
,,WW,VHL,R,1,CV,,,,,,MISSING,#,,,,,,,,,,,,0
,,WW,VHL,R,2,CV,,,,,,,40.38,36.58,13.79,13.79,G,,,,9/19-9/27,2,,,0
,,WW,VHL,R,3,CV,,,,,,,34.97,26.44,18.2,7.31,G,,,,9/19-9/27,0,,,0
,,WW,VHL,R,4,CV,,,,,,,41.84,47.01,15.76,17.67,G,,,,9/19-9/27,0,,,0
,,WW,VHL,R,5,CV,,,,,,,64.75,41.87,16.74,25.45,G,,,,9/19-9/27,1,,,0
,,WW,VHL,R,6,CV,,,,,,,33.2,30.17,13.13,6.97,W,1.27769,1.4301,4.609,,,,,0
,,WW,VHL,R,7,CV,,,,,,,40.65,27.2,11.09,6.29,W,1.2756,1.3752,3.8345,9/19-9/27,0.5,,,0
,,WW,VHL,R,8,CV,,,,,,,40.12,24.86,6.96,4.29,W,1.2641,1.3086,3.4028,,,,,0
,,WW,VHL,R,9,CV,,,,,,,38.61,20.53,16.7,7.03,G,,,,9/19-9/27,0,,,0
,,WW,VHL,R,10,CV,,,,,,,56.57,29.63,15.43,14.39,W,1.2793,1.4783,9.0145,,,,,0
,,WW,VHL,R,11,CV,,,,,,,71.06,32.7,16.94,21.91,G,,,,9/19-9/27,1,,,0
,,WW,VHL,R,12,CV,,,,,,,29.24,29.98,14,6.13,W,1.2691,1.3864,4.2453,,,,,0
,,WW,VHL,R,13,CV,,,,,,,24.09,17.52,4.89,1.13,W,1.2795,1.3273,0.746,,,,,0
,,WW,VHL,R,14,CV,,,,,,,53.81,49.25,16.51,21.5,G,,,,9/19-9/27,0,,,0
,,WW,VHL,R,15,CV,,,,,,,45.07,37.76,13.55,13.38,G,,,,9/19-9/27,0,,,0
,,WW,VHL,R,16,CV,,,,,,,54.44,39.42,17.28,17.15,W,1.2938,1.5628,11.4906,,,,,0
,,WW,VHL,R,17,CV,,,,,,,43.62,36.61,11.55,9.6,G,,,,,,,,0
,,WW,VHL,R,18,CV,,,,,,,28.51,27.8,10.5,4.36,W,1.288,1.4429,2.9747,,,,,0
,,WW,VHL,Y,1,CV,,,,,,,62.88,38.68,15.02,15.32,G,,,,9/19-9/27,0,,,0
,,WW,VHL,Y,2,CV,,,,,,,35.18,32.71,15.26,10.79,W,1.2739,1.4772,7.7027,,,,,0
,,WW,VHL,Y,3,CV,,,,,,,59.23,33.36,22.39,18.98,G,,,,9/19-9/27,1,1,,0
,,WW,VHL,Y,4,CV,,,,,,,62.2,33.14,18.82,18.73,W,1.294,1.5314,12.9576,,,,,0
,,WW,VHL,Y,5,CV,,,,,,,45.4,33.1,16.17,10.9,W,1.283,1.453,7.2349,,,,,0
,,WW,VHL,Y,6,CV,,,,,,,50.32,37.93,23.19,16.71,W,1.2746,1.5651,10.7642,,,,,0
,,WW,VHL,Y,7,CV,,,,,,,44.57,37.84,11.44,10.01,W,1.2911,1.4285,6.6098,,,,,0
,,WW,VHL,Y,8,CV,,,,,,,54.38,31.66,14.31,14.93,G,,,,9/19-9/27,0,2,,0
,,WW,VHL,Y,9,CV,,,,,,,54,25.49,14.23,10.63,G,,,,9/19-9/27,0,1,,0
,,WW,VHL,Y,10,CV,,,,,,,52.04,29.92,15.9,11.92,W,1.2756,1.4924,7.5294,,,,,0
,,WW,VHL,Y,11,CV,,,,,,,25.72,36.81,9.53,7.16,G,,,,,,,,0
,,WW,VHL,Y,12,CV,,,,,,,49.86,43.07,14,18.08,G,,,,9/19-9/27,0,,,0
,,WW,VHL,Y,13,CV,,,,,,,44.13,43.32,12.27,11.42,G,,,,9/19-9/27,0,,,0
,,WW,VHL,Y,14,CV,,,,,,,53.88,32.12,14.39,10.16,W,1.2877,1.4147,6.442,,,,,0
,,WW,VHL,Y,15,CV,,,,,,DEAD,25.55,25.9,,,,,,,,,,,0
,,WW,VHL,Y,16,CV,,,,,,,35.52,26.2,11.59,4.57,G,,,,9/19-9/27,0,1,,0
,,WW,VHL,Y,17,CV,,,,,,,37.5,32.36,11.31,7.4,G,,,,NA,,1,,0
,,WW,VHL,Y,18,CV,,,,,,,61.28,34.33,13.82,17.04,W,1.2799,1.5459,11.8567,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
